bl_product_id;bl_sku;bl_name;bl_manufacturer;avy_product_id;avy_sku;avy_name;avy_brand;match_source;title_match;brand_match
458470733;SKU-7270723982;Kitchen Sink Einbauspüle;Kitchen Sink;SKU-7270723982;SKU-7270723982;Kitchen Sink Einbauspüle;Kitchen Sink;ops.product_id;yes;yes
458472538;SKU-1566313678;Heike Faller Hundert: Was du im Leben lernen wirst Gebundene Ausgabe;Kein & Aber;SKU-1566313678;SKU-1566313678;Heike Faller Hundert: Was du im Leben lernen wirst Gebundene Ausgabe;Kein & Aber;ops.product_id;yes;yes
458473855;SKU-1040274599;Kerstin Toepel Vom kleinen Waschbären der sich traute mutig zu sein Deutsch;SCM;SKU-1040274599;SKU-1040274599;Kerstin Toepel Vom kleinen Waschbären der sich traute mutig zu sein Deutsch;SCM;ops.product_id;yes;yes
458474714;SKU-9289261489;Isabel Abedi Lola Löwenherz Gebundene Ausgabe Deutsch;Loewe;SKU-9289261489;SKU-9289261489;Isabel Abedi Lola Löwenherz Gebundene Ausgabe Deutsch;Loewe;ops.product_id;yes;yes
458475277;SKU-5729537867;Astrid Lindgren Gebundene Ausgabe Deutsch;Oetinger;SKU-5729537867;SKU-5729537867;Astrid Lindgren Gebundene Ausgabe Deutsch;Oetinger;ops.product_id;yes;yes
458475940;SKU-9876441475;Suzanne Francis Es war einmal ein Schneemann Gebundene Ausgabe Deutsch;Disney;SKU-9876441475;SKU-9876441475;Suzanne Francis Es war einmal ein Schneemann Gebundene Ausgabe Deutsch;Disney;ops.product_id;yes;yes
458476579;SKU-2841208491;Olivia Huth Meiner Hardcover Deutsch;Südpol Verlag Gmbh;SKU-2841208491;SKU-2841208491;Olivia Huth Meiner Hardcover Deutsch;Südpol Verlag Gmbh;ops.product_id;yes;yes
458477182;SKU-3086033338;JURID Bremsbelagsatz Vorderachse 18.3mm für BMW 1er-4er MPN 573602J;JURID;SKU-3086033338;SKU-3086033338;JURID Bremsbelagsatz Vorderachse Brembo 18.3mm 573602J;JURID;ops.product_id;no;yes
458477722;SKU-7721659409;Das db-tronic Raspberry Pi 5 8GB RAM Starter-Set bietet den idealen Einstieg in die Welt der Einplatinencomputer. Es ermöglicht Hobbyisten, Studenten und Entwicklern die mühelose Realisierung komplexe;db-tronic;SKU-7721659409;SKU-7721659409;;DB-Tronic;ops.product_id;no;yes
458478956;SKU-4919757592;Clockhouse Herren Flanellhemd Blau Kariert Gr. L Baumwolle;Clockhouse;SKU-4919757592;SKU-4919757592;Clockhouse Herren Flanellhemd Blau Kariert Gr. L Baumwolle;Clockhouse;ops.product_id;yes;yes
458479465;SKU-3475457190;Upgrade4cars Autositzauflage x2 Universal;Upgrade4cars;SKU-3475457190;SKU-3475457190;Upgrade4cars Autositzauflage x2 Universal;Upgrade4cars;ops.product_id;yes;yes
458494137;SKU-9552245537;JOLLY Füllfederhalter Superinky Start - Ergonomisch für Schreibanfänger;Jolly;;;;;;;
458496970;SKU-8689351772;Garmin Herzfrequenzmesser 010-12883-00;Garmin;SKU-8689351772;SKU-8689351772;Garmin Herzfrequenzmesser 010-12883-00;Garmin;ops.product_id;yes;yes
458497701;SKU-6427883146;NExTCOVER Faltschloss;NEXTCOVER;SKU-6427883146;SKU-6427883146;NExTCOVER Faltschloss;NExTCOVER;ops.product_id;yes;yes
458503880;SKU-8779940575;TATONKA Campingbecher 4073.000;TATONKA;SKU-8779940575;SKU-8779940575;TATONKA Campingbecher 4073.000;TATONKA;ops.product_id;yes;yes
458506064;SKU-5127373339;UnionSine Externe Festplatte DataPocket HD2510 500GB USB 3.0 Schwarz Neu;UnionSine;SKU-5127373339;SKU-5127373339;UnionSine HD2510 Externe Festplatte 500GB Schwarz;UnionSine;ops.product_id;no;yes
458512998;SKU-7998641824;Rohema Drumsticks Holz;Rohema;SKU-7998641824;SKU-7998641824;Rohema Drumsticks Holz;Rohema;ops.product_id;yes;yes
458513307;SKU-1618101796;Wera Maulschlüssel;Wera;SKU-1618101796;SKU-1618101796;Wera Maulschlüssel;;ops.product_id;yes;no
458514311;SKU-3963918245;Success Courier Pumpensteuerung 220-240V;Success Courier;SKU-3963918245;SKU-3963918245;Success Courier Pumpensteuerung 220-240V;Success Courier;ops.product_id;yes;yes
458515360;SKU-9035689627;Jolly Kreidehalter 6110;Jolly;SKU-9035689627;SKU-9035689627;Jolly Kreidehalter 6110;Jolly;ops.product_id;yes;yes
458515696;SKU-5943400007;Cretacolor Farbstifte VK280990T Künstler Schüler Hobbyisten Holz Mehrfarbig;Cretacolor;SKU-5943400007;SKU-5943400007;Cretacolor Farbstifte VK280990T Künstler Schüler Hobbyisten Holz Mehrfarbig;Cretacolor;ops.product_id;yes;yes
458516052;SKU-8483173682;Reader's Digest Weltgeschichte: Alles was man wissen muss Hardcover Deutsch;Reader's Digest;SKU-8483173682;SKU-8483173682;Reader's Digest Weltgeschichte: Alles was man wissen muss Hardcover Deutsch;Reader's Digest;ops.product_id;yes;yes
458516641;SKU-5582443660;Roberto Barnai – Biologika Organ Atlas Gesundheit Sachbuch Gebundene Ausgabe NEU;Biologika;SKU-5582443660;SKU-5582443660;Roberto Barnai Biologika Organ Atlas Gesundheit Sachbuch Gebundene Ausgabe;Biologika;ops.product_id;no;yes
458518756;SKU-5638382329;Angela Merkel Freiheit: Erinnerungen 1954 2021 Hardcover Deutsch;Kiepenheuer & Witsch;SKU-5638382329;SKU-5638382329;Angela Merkel Freiheit: Erinnerungen 1954 2021 Hardcover Deutsch;Kiepenheuer & Witsch;ops.product_id;yes;yes
458519090;SKU-7892887285;Canon 3010C004 Tonerkartusche High Capacity Schwarz;Canon;SKU-7892887285;SKU-7892887285;Canon 3010C004 Tonerkartusche High Capacity Schwarz;Canon;ops.product_id;yes;yes
458974880;SKU-1789286937;Engelbert Strauss Herren T-Shirts Anthrazit Gr. L 100% Baumwolle;Engelbert Strauss;SKU-1789286937;SKU-1789286937;Engelbert Strauss Herren T-Shirts Anthrazit Gr. L 100% Baumwolle;Engelbert Strauss;ops.product_id;yes;yes
458974924;SKU-0611814591;Lacoste Herren Hoodie Marineblau Gr. M (US) FR 4;Lacoste;SKU-0611814591;SKU-0611814591;Lacoste Herren Hoodie Marineblau Gr. M (US) FR 4;Lacoste;ops.product_id;yes;yes
458974939;SKU-9933881904;SCENEx Tanzschuhe Damen Schwarz Satin;SCENEX;SKU-9933881904;SKU-9933881904;SCENEx Tanzschuhe Damen Schwarz Satin;SCENEx;ops.product_id;yes;yes
458974941;SKU-4743695203;Frieder Stöckle Andrea Deininger Hannelore: Zirkus auf dem Waldspielplatz;molino;SKU-4743695203;SKU-4743695203;Frieder Stöckle Andrea Deininger Hannelore: Zirkus auf dem Waldspielplatz;Molino;ops.product_id;yes;yes
458974947;SKU-8197874459;New Balance Handschuhe Fäustlinge Herren Schwarz Textil Wildleder ML515AGR;New Balance;SKU-8197874459;SKU-8197874459;New Balance Handschuhe Fäustlinge Herren Schwarz Textil Wildleder ML515AGR;New Balance;ops.product_id;yes;yes
458974953;SKU-8742112863;New Balance Kinderschuhe -boots Kinder Gr. 26 Weiß Silber Mesh Synthetik;New Balance;SKU-8742112863;SKU-8742112863;New Balance Kinderschuhe -boots Kinder Gr. 26 Weiß Silber Mesh Synthetik;New Balance;ops.product_id;yes;yes
458974959;SKU-3992211748;Nike Handschuhe Fäustlinge Damen Gr. 39 Weiß Leder DJ1196-101;Nike;SKU-3992211748;SKU-3992211748;Nike Handschuhe Fäustlinge Damen Gr. 39 Weiß Leder DJ1196-101;Nike;ops.product_id;yes;yes
458974961;SKU-3213392901;Nike Tennis Tennisschuh Zoom Vapor 12 CLY;Nike;SKU-3213392901;SKU-3213392901;Nike Tennis Tennisschuh Zoom Vapor 12 CLY;Nike;ops.product_id;yes;yes
458974976;SKU-3368481451;PUMA Damenschuhe Unisex Gr. 38 Chocotart-Frosted Ivory Leder 40224901;Puma;SKU-3368481451;SKU-3368481451;PUMA Damenschuhe Unisex Gr. 38 Chocotart-Frosted Ivory Leder 40224901;PUMA;ops.product_id;yes;yes
458974981;SKU-9436640030;Puma Golfschuh Herren Weiß Grau Rot Synthetik Textil Fusion Crush Sport;Puma;SKU-9436640030;SKU-9436640030;Puma Golfschuh Herren Weiß Grau Rot Synthetik Textil Fusion Crush Sport;Puma;ops.product_id;yes;yes
458975006;SKU-7800997883;Tamaris Damenschuhe Damen Gr. 41 Schwarz Textil M2940642;Tamaris;SKU-7800997883;SKU-7800997883;Tamaris Damenschuhe Damen Gr. 41 Schwarz Textil M2940642;Tamaris;ops.product_id;yes;yes
458975013;SKU-6148008788;TPE YOGA Yogamatte Standard;TPE Yoga;SKU-6148008788;SKU-6148008788;TPE YOGA Yogamatte Standard;TPE YOGA;ops.product_id;yes;yes
458975017;SKU-8064565799;UGG Hausschuhe Damen Sand Wildleder Tazz;UGG;SKU-8064565799;SKU-8064565799;UGG Hausschuhe Damen Sand Wildleder Tazz;UGG;ops.product_id;yes;yes
459736332;SKU-3734657776;Hansgrohe Waschtischarmatur;Hansgrohe;SKU-3734657776;SKU-3734657776;Hansgrohe Waschtischarmatur;Hansgrohe;ops.product_id;yes;yes
459737337;SKU-0522930788;Einhell Bohrschrauber TC-CD 18/35 Li Solo 45.139.27 Rot/Schwarz NEU Power;Einhell;SKU-0522930788;SKU-0522930788;Einhell Bohrschrauber 18V;Einhell;ops.product_id;no;yes
459794734;SKU-2152217706;WMF Elektrische Mühle Elektrisch 21cm;WMF;SKU-2152217706;SKU-2152217706;WMF Elektrische Mühle Elektrisch 21cm;WMF;ops.product_id;yes;yes
459966535;SKU-3622017850;Mackie Kopfhörerverstärker HM-4 Schwarz;Mackie;SKU-3622017850;SKU-3622017850;Mackie Kopfhörerverstärker HM-4 Schwarz;Mackie;ops.product_id;yes;yes
459967606;SKU-2417212434;McDavid Kniebandage MD421-01-33 Gr. S;McDavid;SKU-2417212434;SKU-2417212434;McDavid Kniebandage MD421-01-33 Gr. S;McDavid;ops.product_id;yes;yes
459968749;SKU-5946216503;reviMED TENS-Gerät;reviMED;SKU-5946216503;SKU-5946216503;reviMED TENS-Gerät;reviMED;ops.product_id;yes;yes
462089181;SKU-0871959830;Rührbecher;Ruian Menglai Craft Gift Firm;SKU-0871959830;SKU-0871959830;Rührbecher;;ops.product_id;yes;no
462089960;SKU-0974179694;Wolfcraft Eckzwinge;wolfcraft;SKU-0974179694;SKU-0974179694;Wolfcraft Eckzwinge;Wolfcraft;ops.product_id;yes;yes
462090779;SKU-1153910217;Shure Vintage Pro-Audio Equipment SM58-LCE Schwarz;Shure;SKU-1153910217;SKU-1153910217;Shure Vintage Pro-Audio Equipment SM58-LCE Schwarz;Shure;ops.product_id;yes;yes
462091600;SKU-1181918814;Kaweco Füllfederhalter Set 10001157;Kaweco;SKU-1181918814;SKU-1181918814;Kaweco Füllfederhalter Set 10001157;Kaweco;ops.product_id;yes;yes
462092417;SKU-1612836881;Wera Werkzeugsatz 05004174001;Wera;SKU-1612836881;SKU-1612836881;Wera Werkzeugsatz 05004174001;Wera;ops.product_id;yes;yes
462106216;SKU-2019125675;Derma Pen Germany Microneedling-Pen;Derma Pen Germany;SKU-2019125675;SKU-2019125675;Derma Pen Germany Microneedling-Pen;Derma Pen Germany;ops.product_id;yes;yes
462106849;SKU-1782951292;Wella Professionals SP Balance Scalp Shampoo 250ml;Wella Professionals;SKU-1782951292;SKU-1782951292;Wella Professionals SP Balance Scalp Shampoo 250ml;Wella Professionals;ops.product_id;yes;yes
462109943;SKU-2123165909;HLI Schubladenschienen 1 Paar Anleitung;HLI;SKU-2123165909;SKU-2123165909;HLI Schubladenschienen 1 Paar Anleitung;HLI;ops.product_id;yes;yes
462110860;SKU-1825816304;ZWILLING Universalmesser;ZWILLING;SKU-1825816304;SKU-1825816304;ZWILLING Universalmesser;ZWILLING;ops.product_id;yes;yes
462138578;SKU-2804135383;ERZEKRIM Ferritkern Entstörfilter Set Ferrit Schwarz;ERZEKRIM;SKU-2804135383;SKU-2804135383;ERZEKRIM Ferritkern Entstörfilter Set Ferrit Schwarz;ERZEKRIM;ops.product_id;yes;yes
462181513;SKU-4541378818;Longking Selbstklebefliesen;Longking;SKU-4541378818;SKU-4541378818;Longking Selbstklebefliesen;Longking;ops.product_id;yes;yes
462181816;SKU-3783198734;HOLMENKOL Oxydstein;HOLMENKOL;SKU-3783198734;SKU-3783198734;HOLMENKOL Oxydstein;HOLMENKOL;ops.product_id;yes;yes
462182183;SKU-8249181407;Sony DJ-Kopfhörer WH-CH720N Schwarz;Sony;SKU-8249181407;SKU-8249181407;Sony DJ-Kopfhörer WH-CH720N Schwarz;Sony;ops.product_id;yes;yes
462237005;SKU-5780092798;SW-Stahl Ring-Maulschlüssel Nein;SW-Stahl;SKU-5780092798;SKU-5780092798;SW-Stahl Ring-Maulschlüssel Nein;SW-Stahl;ops.product_id;yes;yes
462237006;SKU-5037405516;Kräuterschere Edelstahl Eisen 32cm Küche Garten Balkon Zum Aufhängen;LOBERON;SKU-5037405516;SKU-5037405516;Kräuterschere Edelstahl Eisen 32cm Küche Garten Balkon Zum Aufhängen;LOBERON;ops.product_id;yes;yes
462239023;SKU-5392843955;Brevillier's CRETACOLOR Zeichenset Artino Drawing Set;Brevillier's CRETACOLOR;SKU-5392843955;SKU-5392843955;Brevillier's CRETACOLOR Zeichenset Artino Drawing Set;Brevillier's CRETACOLOR;ops.product_id;yes;yes
462239039;SKU-5814356347;Tefal Pfannenset L8975P04 Edelstahl Silber;Tefal;SKU-5814356347;SKU-5814356347;Tefal Pfannenset L8975P04 Edelstahl Silber;Tefal;ops.product_id;yes;yes
462239147;SKU-5427858806;Shure USB Gaming Mikrofon 010-03-675 Schwarz;Shure;SKU-5427858806;SKU-5427858806;Shure USB Gaming Mikrofon 010-03-675 Schwarz;Shure;ops.product_id;yes;yes
462241974;SKU-5842899450;Stahlia Schubladenschiene;Stahlia;SKU-5842899450;SKU-5842899450;Stahlia Schubladenschiene;Stahlia;ops.product_id;yes;yes
462242170;SKU-5598085433;Samsung MZ-77Q1T0BW Interne SSD 1TB Schwarz;Samsung;SKU-5598085433;SKU-5598085433;Samsung MZ-77Q1T0BW Interne SSD 1TB Schwarz;Samsung;ops.product_id;yes;yes
462245531;SKU-6346907299;GoveeLife Smart Thermo-Hygrometer H5100;GoveeLife;SKU-6346907299;SKU-6346907299;GoveeLife Smart Thermo-Hygrometer H5100;GoveeLife;ops.product_id;yes;yes
462245701;SKU-5674295862;RHINOWALK Radsport Fahrrad Transporttasche RF260;RHINOWALK;SKU-5674295862;SKU-5674295862;RHINOWALK Radsport Fahrrad Transporttasche RF260;RHINOWALK;ops.product_id;yes;yes
463190152;SKU-0058749943;WMF Knuddel Kinderbesteck-Set 3201002485;WMF;SKU-0058749943;SKU-0058749943;WMF Knuddel Kinderbesteck-Set 3201002485;WMF;ops.product_id;yes;yes
463191244;SKU-0152828115;STALESET Handtuchhalter TH01-BK Metall Schwarz;STALESET;SKU-0152828115;SKU-0152828115;STALESET Handtuchhalter TH01-BK Metall Schwarz;STALESET;ops.product_id;yes;yes
463235479;SKU-0236764953;Malossi Variator Antrieb für Motorroller Multivar 2000 105E-320;Malossi;SKU-0236764953;SKU-0236764953;Malossi Variator Antrieb für Motorroller 105E-320 Tuning R Ant;Malossi;ops.product_id;no;yes
464035688;SKU-0874304411;Christian Ulbricht Figur 010876 14.5cm Erwachsene Holz Mehrfarbig;Christian Ulbricht;56cdbf05-ce59-43c9-be15-6cc63c6dae93;SKU-0874304411;Christian Ulbricht Figur 010876 14.5cm Erwachsene Holz Mehrfarbig;Christian Ulbricht;ops.product_id;yes;yes
464298782;SKU-5410787453;Schutzhülle Polyester 110cm Hängesessel;acamp;4013556577007;SKU-5410787453;Schutzhülle Polyester 110cm Hängesessel;Acamp;ops.product_id;yes;yes
464298793;SKU-2724878095;Schutzhülle Polyestergewebe 160cm Garten Terrasse;acamp;4013556577076;SKU-2724878095;Schutzhülle Polyestergewebe 160cm Garten Terrasse;Acamp;ops.product_id;yes;yes
464298807;SKU-7700165856;Sonnenschirm Schutzhülle Polyestergewebe 200cm Outdoor;acamp;4013556577120;SKU-7700165856;Sonnenschirm Schutzhülle Polyestergewebe 200cm Outdoor;Acamp;ops.product_id;yes;yes
464298809;SKU-0139597304;Schutzhülle Polyester;acamp;4013556577144;SKU-0139597304;Schutzhülle Polyester;Acamp;ops.product_id;yes;yes
464298810;SKU-5928571392;Schutzhülle Polyester 160cm Strandkorb;acamp;4013556592796;SKU-5928571392;Schutzhülle Polyester 160cm Strandkorb;Acamp;ops.product_id;yes;yes
464302815;SKU-9041995991;Nanyang NiuJin Haushaltshandschuhe Herren Gr.xL Gelb Latex Dongfanghong;Nanyang NiuJin;6922738000364;SKU-9041995991;Nanyang NiuJin Haushaltshandschuhe Herren Gr.xL Gelb Latex Dongfanghong;Nanyang NiuJin;ops.product_id;yes;yes
464303135;SKU-0735099796;Dong Fang Hong Haushaltshandschuhe Gelb Latex;Dong Fang Hong;6954850111741;SKU-0735099796;Dong Fang Hong Haushaltshandschuhe Gelb Latex;Dong Fang Hong;ops.product_id;yes;yes
464488486;SKU-7473377331;Das CORSAIR RM1000x Netzteil liefert eine herausragende und stabile 1000 Watt Dauerleistung, ideal für anspruchsvollste Gaming-PCs und professionelle Workstations. Es unterstützt den neuesten ATX 3. 1;CORSAIR;SKU-7473377331;SKU-7473377331;;CORSAIR;ops.product_id;no;yes
465027644;SKU-1483282001;DUO Collection Chefsessel;DUO Collection;SKU-1483282001;SKU-1483282001;DUO Collection Chefsessel;DUO Collection;ops.product_id;yes;yes
465027960;SKU-4802639881;FITGRIFF Gewichtheben Gewichthebergürtel FG030S4L Gr. L;FITGRIFF;SKU-4802639881;SKU-4802639881;FITGRIFF Gewichtheben Gewichthebergürtel FG030S4L Gr. L;FITGRIFF;ops.product_id;yes;yes
465038138;SKU-1961998362;KOENIC Zitruspresse;KOENIC;SKU-1961998362;SKU-1961998362;KOENIC Zitruspresse;KOENIC;ops.product_id;yes;yes
465066047;SKU-3566484007;Steambow Bogenschießen Pfeile;Steambow;SKU-3566484007;SKU-3566484007;Steambow Bogenschießen Pfeile;Steambow;ops.product_id;yes;yes
465069064;SKU-4949389854;evoTrek Fahrradabschleppsystem B0CVL5FR3S;evoTrek;SKU-4949389854;SKU-4949389854;evoTrek Fahrradabschleppsystem B0CVL5FR3S;evoTrek;ops.product_id;yes;yes
465074749;SKU-4358173575;Persönlichkeitsentwicklung Beziehungen 2020 Karton;SEEK DISCOMFORT;SKU-4358173575;SKU-4358173575;Persönlichkeitsentwicklung Beziehungen 2020 Karton;SEEK DISCOMFORT;ops.product_id;yes;yes
465085060;SKU-4846525236;QinnFSIYANG Elektroroller F6;QinnFSIYANG;SKU-4846525236;SKU-4846525236;QinnFSIYANG Elektroroller F6;QinnFSIYANG;ops.product_id;yes;yes
465085102;SKU-4434702791;Lexar LD4AS008G-B3200ASST Arbeitsspeicher (RAM 1.2V;Lexar;SKU-4434702791;SKU-4434702791;Lexar LD4AS008G-B3200ASST Arbeitsspeicher (RAM 1.2V;Lexar;ops.product_id;yes;yes
465085103;SKU-3047799035;ABUS Radsport Kettenschloss 7210/110 Gr. 110cm;ABUS;SKU-3047799035;SKU-3047799035;ABUS Radsport Kettenschloss 7210/110 Gr. 110cm;ABUS;ops.product_id;yes;yes
465085198;SKU-9335260557;ABUS Kettenschloss 7200;ABUS;SKU-9335260557;SKU-9335260557;ABUS Kettenschloss 7200;ABUS;ops.product_id;yes;yes
465090922;SKU-2633108165;WALSER Hagelschutzplane Perma Protect S 5mm für PKW 30973;WALSER;SKU-2633108165;SKU-2633108165;WALSER Hagelschutzplane für PKW Größe S 5mm wasserabweisend 30973 Hagelschutzp;WALSER;ops.product_id;no;yes
465094422;SKU-2690684566;MANN-FILTER Ölfilter für MANN+HUMMEL GMBH HU 720/3x;MANN-FILTER;SKU-2690684566;SKU-2690684566;MANN-FILTER Ölfilter für MANN+HUMMEL GMBH HU 720/3x;MANN-FILTER;ops.product_id;yes;yes
465097958;SKU-3210037840;Beautex Spannbettlaken xO01W68K0B Erwachsene Gr. 90x200cm 100% Baumwolle;Beautex;SKU-3210037840;SKU-3210037840;Beautex Spannbettlaken xO01W68K0B Erwachsene Gr. 90x200cm 100% Baumwolle;Beautex;ops.product_id;yes;yes
465097988;SKU-4118229261;ROCKBROS Minipumpe 806-TEAM-B;ROCKBROS;SKU-4118229261;SKU-4118229261;ROCKBROS Minipumpe 806-TEAM-B;ROCKBROS;ops.product_id;yes;yes
465100094;SKU-4488972962;Gusskönig Dutch Oven Set;GUSSKÖNIG;SKU-4488972962;SKU-4488972962;Gusskönig Dutch Oven Set;Gusskönig;ops.product_id;yes;yes
465100160;SKU-4607569519;SONAx Scheinwerfer AufbereitungsSet 04057410;SONAX;SKU-4607569519;SKU-4607569519;SONAx Scheinwerfer AufbereitungsSet 04057410;SONAx;ops.product_id;yes;yes
465103281;SKU-6369067650;Philips Ersatzklingen;Philips;SKU-6369067650;SKU-6369067650;Philips Ersatzklingen;Philips;ops.product_id;yes;yes
465103318;SKU-7245071607;DIGITAL REVOLUTION DZ108154 Tintenpatrone Standard 10ml Gelb;DIGITAL REVOLUTION;SKU-7245071607;SKU-7245071607;DIGITAL REVOLUTION DZ108154 Tintenpatrone Standard 10ml Gelb;DIGITAL REVOLUTION;ops.product_id;yes;yes
465103326;SKU-7350795017;Primewire Antennenkabel 302867 15m Schwarz;Primewire;SKU-7350795017;SKU-7350795017;Primewire Antennenkabel 302867 15m Schwarz;Primewire;ops.product_id;yes;yes
465103746;SKU-5701110636;Siemens Kaffeevollautomaten für BSH Hausgeräte GmbH TZ80002A;Siemens;SKU-5701110636;SKU-5701110636;Siemens Kaffeevollautomaten für BSH Hausgeräte GmbH TZ80002A;Siemens;ops.product_id;yes;yes
465105281;SKU-8843412443;ONVAYA Verkehrsspiegel 31.2cm;ONVAYA;SKU-8843412443;SKU-8843412443;ONVAYA Verkehrsspiegel 31.2cm;ONVAYA;ops.product_id;yes;yes
465105299;SKU-9564743151;Knirps Taschenschirm 9590561201W Erwachsene Strapazierfähige Materialien;Knirps;SKU-9564743151;SKU-9564743151;Knirps Taschenschirm 9590561201W Erwachsene Strapazierfähige Materialien;Knirps;ops.product_id;yes;yes
465105467;SKU-8236064906;KNIPEx Zangenschlüssel;KNIPEX;SKU-8236064906;SKU-8236064906;KNIPEx Zangenschlüssel;KNIPEx;ops.product_id;yes;yes
465107989;SKU-4885995332;Heidelberger BETTWAREN Bettdecke 805067;Heidelberger BETTWAREN;4063217299953;SKU-4885995332;Heidelberger BETTWAREN Bettdecke 805067;Heidelberger BETTWAREN;ops.product_id;yes;yes
465107999;SKU-5978798764;BRITA Wasserfilterkartusche P 1000 Kunststoff Weiß Blau;BRITA;4006387029807;SKU-5978798764;BRITA Wasserfilterkartusche P 1000 Kunststoff Weiß Blau;BRITA;ops.product_id;yes;yes
465108003;SKU-0963183292;GEDORE Nusssteckleiste;GEDORE;4010886516256;SKU-0963183292;GEDORE Nusssteckleiste;GEDORE;ops.product_id;yes;yes
465111088;SKU-1844691476;Thule Trekking Reiserucksack 3205317;Thule;0060cdec-9193-411b-af64-4754ca0226bd;SKU-1844691476;Thule Trekking Reiserucksack 3205317;Thule;ops.product_id;yes;yes
465111098;SKU-1890172110;Levoit Luftbefeuchter LUH-A251-WEU 17W 2.5L 20m NEU;Levoit;0810123671069;SKU-1890172110;Levoit Luftbefeuchter Ultraschall-Kaltnebel;Levoit;ops.product_id;no;yes
465111103;SKU-0922374624;Fantasy Zombies Karton;Magic: The Gathering;2074133001002;SKU-0922374624;Fantasy Zombies Karton;Magic: The Gathering;ops.product_id;yes;yes
465112797;SKU-0200958470;APS Trinkflaschen 66909;APS;4004133669093;SKU-0200958470;APS Trinkflaschen 66909;APS;ops.product_id;yes;yes
465112806;SKU-3586300359;EUROPART Ablaufschlauchverlängerung Waschmaschinen Spülmaschinen 19mm;EUROPART;4016417025303;SKU-3586300359;EUROPART Ablaufschlauchverlängerung Waschmaschinen Spülmaschinen 19mm;EUROPART;ops.product_id;yes;yes
465217812;SKU-1848228084;Walex Fäkalientank-Deodorant Porta-Pak Max;Walex;a7fbf83a-10da-453f-974b-4d71c9e7e626;SKU-1848228084;Walex Fäkalientank-Deodorant Porta-Pak Max;Walex;ops.product_id;yes;yes
465217822;SKU-8203474346;Sabeatex Kopfkissen Körperkissen Kinderkissen 43cm Kinder Gr. 70x35x13cm;Sabeatex;b9682eb9-a9aa-415e-898f-7b9bf915e42f;SKU-8203474346;Sabeatex Kopfkissen Körperkissen Kinderkissen 43cm Kinder Gr. 70x35x13cm;Sabeatex;ops.product_id;yes;yes
465217929;SKU-3178068699;Vex Zulaufschlauch 1.5m;Vex;d26c1381-e411-4bd2-a9fd-fdd8e408a28a;SKU-3178068699;Vex Zulaufschlauch 1.5m;Vex;ops.product_id;yes;yes
465272140;SKU-2859032659;MFLAx Außenspiegelflagge 34107;MFLAX;4009384341071;SKU-2859032659;MFLAx Außenspiegelflagge 34107;MFLAx;ops.product_id;yes;yes
465272155;SKU-6068074259;Europet Bernina Hund Katze Trinkbrunnen Weiß Blau;europet bernina;4047059413104;SKU-6068074259;Europet Bernina Hund Katze Trinkbrunnen Weiß Blau;Europet Bernina;ops.product_id;yes;yes
465272159;SKU-9885764249;Vileda Wäscheständer;Vileda;4023103244009;SKU-9885764249;Vileda Wäscheständer;Vileda;ops.product_id;yes;yes
465273410;SKU-0534200636;Würth Klingenschaber 1 6 Ersatzklingen;Würth;4053479285122;SKU-0534200636;Würth Klingenschaber 1 6 Ersatzklingen;Würth;ops.product_id;yes;yes
465273421;SKU-8382768165;Lawrence Grey Home Bettwäsche-Set 40225462-004 Gr. 135x200cm 100% Baumwolle;Lawrence Grey Home;4069092282370;SKU-8382768165;Lawrence Grey Home Bettwäsche-Set 40225462-004 Gr. 135x200cm 100% Baumwolle;Lawrence Grey Home;ops.product_id;yes;yes
465274650;SKU-4649569251;Near Dark Tabakpfeife 46020335;Near Dark;4250153617556;SKU-4649569251;Near Dark Tabakpfeife 46020335;Near Dark;ops.product_id;yes;yes
465274659;SKU-1784585629;adeo Verlag Kunstkarte 5572917;adeo Verlag;4250454729170;SKU-1784585629;adeo Verlag Kunstkarte 5572917;adeo Verlag;ops.product_id;yes;yes
465274669;SKU-2431535372;AZANO DESIGNS Katze Katzentreppe Inklusive Montagematerial Kratzfläche;AZANO DESIGNS;4262405220148;SKU-2431535372;AZANO DESIGNS Katze Katzentreppe Inklusive Montagematerial Kratzfläche;AZANO DESIGNS;ops.product_id;yes;yes
465275945;SKU-1031821522;Nintendo Switch Little Witch Nobeta Day One Edition;Idea Factory;5060941713129;SKU-1031821522;Nintendo Switch Little Witch Nobeta Day One Edition;Idea Factory;ops.product_id;yes;yes
465275951;SKU-8404970287;Edenfocity Verdunkelungsvorhang Grau Polyester 396297;Edenfocity;5900811829102;SKU-8404970287;Edenfocity Verdunkelungsvorhang Grau Polyester 396297;Edenfocity;ops.product_id;yes;yes
465277230;SKU-9905416565;SodaStream Glaskaraffe 0.7L Glas Transparent;SodaStream;7290006780805;SKU-9905416565;SodaStream Glaskaraffe 0.7L Glas Transparent;SodaStream;ops.product_id;yes;yes
465277231;SKU-0225495136;SodaStream Wassersprudler Crystal 3.0 45cm 0.6L Edelstahl Glas Kunststoff;SodaStream;7290116742380;SKU-0225495136;SodaStream Wassersprudler Crystal 3.0 45cm 0.6L Edelstahl Glas Kunststoff;SodaStream;ops.product_id;yes;yes
465277232;SKU-1703368789;Weleda Tagescreme;Weleda;7611916163227;SKU-1703368789;Weleda Tagescreme;Weleda;ops.product_id;yes;yes
